u,g,r,i,z,u-g,g-r,r-i,i-z,class,subClass,redshift,mjd,clean,mode,zWarning,probPSF,ra,dec
21.73875,20.961,20.19351,19.8125,19.39141,0.7777519,0.7674885,0.3810139,0.4210873,GALAXY,STARFORMING,0.260429,55955,1,1,0,1,175.732050087275,6.11021366923927
23.21427,20.88017,20.41259,20.1488,19.97348,2.334101,0.4675827,0.2637863,0.1753216,QSO,BROADLINE,3.11702,56412,1,1,0,1,174.351605726204,50.8323914363158
19.19595,18.05765,17.78735,17.66656,17.65137,1.138294,0.270298,0.1207943,0.01518631,QSO,BROADLINE,2.813102,56740,1,1,0,1,164.636436274334,64.6314032368689
20.34583,19.3108,19.09369,18.95196,19.03171,1.035036,0.2171097,0.1417255,-0.07974815,STAR,F5,0.0002702138,54563,1,1,0,1,194.285513182629,48.9203020608095
22.57458,21.00415,19.60367,18.6294,18.16809,1.570425,1.400478,0.974268,0.4613094,STAR,M2,0.0001428333,54804,1,1,0,1,143.031379613888,8.64117292730308
21.21141,19.29957,19.22603,19.14069,18.99752,1.911846,0.07354164,0.08533669,0.1431713,QSO,BROADLINE,3.025317,51693,1,1,0,1,243.894866052292,0.950076704477853
21.7303,20.69986,19.74008,19.40878,19.06236,1.030441,0.9597836,0.3313026,0.3464108,GALAXY,AGN,0.2741998,56334,1,1,0,1,179.354106495457,28.8412017496334
19.98164,17.95693,17.08941,16.75787,16.59083,2.024714,0.8675137,0.3315411,0.167038,STAR,K3,1.655467e-05,51873,1,1,0,1,127.376246667702,47.7728986758255
19.93192,19.72038,19.6268,19.45688,19.53552,0.2115421,0.09358025,0.1699162,-0.07863617,QSO,BROADLINE,1.586884,56962,1,1,0,1,128.186579186596,47.5005865790619
24.42257,21.15985,19.80864,18.75036,18.59284,3.262712,1.351215,1.058281,0.1575203,STAR,M2,7.190906e-05,54559,1,1,0,1,236.765425853076,4.37785659282964
20.54608,19.94915,20.12568,20.16741,19.84238,0.5969334,-0.176527,-0.0417366,0.3250294,QSO,BROADLINE,2.304125,57428,1,1,0,1,164.852040706254,55.6454010313402
20.60141,20.46701,20.54094,20.75551,20.55179,0.1343994,-0.07393074,-0.214571,0.2037239,GALAXY,STARBURST,0.02729198,56709,1,1,0,1,124.553727007229,57.7782571745702
